League,Date,Get,Pay,Value,Confidence,Patch,Hardcore,Standard
Hardcore Kalandra,2022-09-19,Exalted Orb,Chaos Orb,26.98947,High,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Exalted Orb,Chaos Orb,25.56591,High,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Exalted Orb,Chaos Orb,25.90909,High,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Exalted Orb,Chaos Orb,26.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Exalted Orb,Chaos Orb,25.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Exalted Orb,Chaos Orb,24.64511,High,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Exalted Orb,Chaos Orb,25.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Exalted Orb,Chaos Orb,22.52632,High,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Exalted Orb,Chaos Orb,22.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Exalted Orb,Chaos Orb,21.3,High,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Exalted Orb,Chaos Orb,21.11111,High,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Exalted Orb,Chaos Orb,22.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Exalted Orb,Chaos Orb,22.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Exalted Orb,Chaos Orb,22.425,High,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Exalted Orb,Chaos Orb,24.0453,High,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Exalted Orb,Chaos Orb,26.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Exalted Orb,Chaos Orb,25.39979,High,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Exalted Orb,Chaos Orb,24.11765,High,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Exalted Orb,Chaos Orb,22.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Exalted Orb,Chaos Orb,24.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Exalted Orb,Chaos Orb,24.34035,High,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Exalted Orb,Chaos Orb,26.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Exalted Orb,Chaos Orb,26.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Exalted Orb,Chaos Orb,25.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Exalted Orb,Chaos Orb,25.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Exalted Orb,Chaos Orb,25.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Exalted Orb,Chaos Orb,25.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Exalted Orb,Chaos Orb,28.29801,High,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Exalted Orb,Chaos Orb,28.295,High,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Exalted Orb,Chaos Orb,29.6125,High,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Exalted Orb,Chaos Orb,37.74729,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Exalted Orb,Chaos Orb,38.73,Medium,3.19,Yes,No
Hardcore Kalandra,2022-10-21,Exalted Orb,Chaos Orb,39.74286,High,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Exalted Orb,Chaos Orb,38.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Exalted Orb,Chaos Orb,34.41667,High,3.19,Yes,No
Hardcore Kalandra,2022-10-24,Exalted Orb,Chaos Orb,31.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Exalted Orb,Chaos Orb,32.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Exalted Orb,Chaos Orb,32.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Exalted Orb,Chaos Orb,31.23366,High,3.19,Yes,No
Hardcore Kalandra,2022-10-28,Exalted Orb,Chaos Orb,32.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Exalted Orb,Chaos Orb,34.01053,High,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Exalted Orb,Chaos Orb,34.72724,High,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Exalted Orb,Chaos Orb,35.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Exalted Orb,Chaos Orb,35.3,High,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Exalted Orb,Chaos Orb,35.3,High,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Exalted Orb,Chaos Orb,35.0,High,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Exalted Orb,Chaos Orb,35.0,High,3.19,Yes,No
Hardcore Kalandra,2022-11-05,Exalted Orb,Chaos Orb,34.5,High,3.19,Yes,No
Hardcore Kalandra,2022-11-06,Exalted Orb,Chaos Orb,30.0,High,3.19,Yes,No
Hardcore Kalandra,2022-11-07,Exalted Orb,Chaos Orb,29.30769,High,3.19,Yes,No
Hardcore Kalandra,2022-11-08,Exalted Orb,Chaos Orb,29.30769,High,3.19,Yes,No
Hardcore Kalandra,2022-11-09,Exalted Orb,Chaos Orb,29.2641,High,3.19,Yes,No
Hardcore Kalandra,2022-11-10,Exalted Orb,Chaos Orb,29.05333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-11,Exalted Orb,Chaos Orb,29.34286,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-12,Exalted Orb,Chaos Orb,30.02667,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-13,Exalted Orb,Chaos Orb,29.15,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-14,Exalted Orb,Chaos Orb,29.66071,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-15,Exalted Orb,Chaos Orb,29.52941,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-16,Exalted Orb,Chaos Orb,29.52941,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-17,Exalted Orb,Chaos Orb,29.43529,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-18,Exalted Orb,Chaos Orb,29.43529,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-19,Exalted Orb,Chaos Orb,31.65263,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-20,Exalted Orb,Chaos Orb,40.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-21,Exalted Orb,Chaos Orb,45.075,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-22,Exalted Orb,Chaos Orb,45.075,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-23,Exalted Orb,Chaos Orb,48.55,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-24,Exalted Orb,Chaos Orb,42.85,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-25,Exalted Orb,Chaos Orb,47.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-26,Exalted Orb,Chaos Orb,47.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-27,Exalted Orb,Chaos Orb,47.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-28,Exalted Orb,Chaos Orb,47.5,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-29,Exalted Orb,Chaos Orb,50.875,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-30,Exalted Orb,Chaos Orb,46.425,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-01,Exalted Orb,Chaos Orb,46.425,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-02,Exalted Orb,Chaos Orb,52.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-03,Exalted Orb,Chaos Orb,52.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-04,Exalted Orb,Chaos Orb,48.38947,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-05,Exalted Orb,Chaos Orb,48.38947,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-06,Exalted Orb,Chaos Orb,45.58421,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-20,Enkindling Orb,Chaos Orb,1.0,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-21,Enkindling Orb,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-22,Enkindling Orb,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-23,Enkindling Orb,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-24,Enkindling Orb,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-25,Enkindling Orb,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-26,Enkindling Orb,Chaos Orb,0.84962,High,3.19,Yes,No
Hardcore Kalandra,2022-08-27,Enkindling Orb,Chaos Orb,0.62192,High,3.19,Yes,No
Hardcore Kalandra,2022-08-28,Enkindling Orb,Chaos Orb,0.66547,High,3.19,Yes,No
Hardcore Kalandra,2022-08-29,Enkindling Orb,Chaos Orb,0.66548,High,3.19,Yes,No
Hardcore Kalandra,2022-08-30,Enkindling Orb,Chaos Orb,0.6,High,3.19,Yes,No
Hardcore Kalandra,2022-08-31,Enkindling Orb,Chaos Orb,0.66667,High,3.19,Yes,No
Hardcore Kalandra,2022-09-01,Enkindling Orb,Chaos Orb,0.66667,High,3.19,Yes,No
Hardcore Kalandra,2022-09-02,Enkindling Orb,Chaos Orb,0.63043,High,3.19,Yes,No
Hardcore Kalandra,2022-09-03,Enkindling Orb,Chaos Orb,0.5,High,3.19,Yes,No
Hardcore Kalandra,2022-09-04,Enkindling Orb,Chaos Orb,0.50833,High,3.19,Yes,No
Hardcore Kalandra,2022-09-05,Enkindling Orb,Chaos Orb,0.47329,High,3.19,Yes,No
Hardcore Kalandra,2022-09-06,Enkindling Orb,Chaos Orb,0.4719,High,3.19,Yes,No
Hardcore Kalandra,2022-09-07,Enkindling Orb,Chaos Orb,0.46537,High,3.19,Yes,No
Hardcore Kalandra,2022-09-08,Enkindling Orb,Chaos Orb,0.45897,High,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Enkindling Orb,Chaos Orb,0.4,High,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Enkindling Orb,Chaos Orb,0.32789,High,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Enkindling Orb,Chaos Orb,0.32963,High,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Enkindling Orb,Chaos Orb,0.32574,High,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Enkindling Orb,Chaos Orb,0.32739,High,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Enkindling Orb,Chaos Orb,0.32972,High,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Enkindling Orb,Chaos Orb,0.32903,High,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Enkindling Orb,Chaos Orb,0.32258,High,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Enkindling Orb,Chaos Orb,0.32258,High,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Enkindling Orb,Chaos Orb,0.32258,High,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Enkindling Orb,Chaos Orb,0.32527,High,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Enkindling Orb,Chaos Orb,0.33172,High,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Enkindling Orb,Chaos Orb,0.3322,High,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Enkindling Orb,Chaos Orb,0.32855,High,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Enkindling Orb,Chaos Orb,0.32808,High,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Enkindling Orb,Chaos Orb,0.32937,High,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-21,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-24,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Enkindling Orb,Chaos Orb,0.33242,High,3.19,Yes,No
Hardcore Kalandra,2022-10-28,Enkindling Orb,Chaos Orb,0.3314,High,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Enkindling Orb,Chaos Orb,0.33333,High,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Enkindling Orb,Chaos Orb,0.33333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Enkindling Orb,Chaos Orb,0.33333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Enkindling Orb,Chaos Orb,0.33333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Enkindling Orb,Chaos Orb,0.33333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-05,Enkindling Orb,Chaos Orb,0.33333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-06,Enkindling Orb,Chaos Orb,0.33333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-07,Enkindling Orb,Chaos Orb,0.33333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-08,Enkindling Orb,Chaos Orb,0.33333,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-09,Enkindling Orb,Chaos Orb,0.45982,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-10,Enkindling Orb,Chaos Orb,0.45982,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-11,Enkindling Orb,Chaos Orb,0.51298,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-12,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-13,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-14,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-15,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-16,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-17,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-18,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-19,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-20,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-21,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-22,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-23,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-24,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-25,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-26,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-27,Enkindling Orb,Chaos Orb,0.36785,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-28,Enkindling Orb,Chaos Orb,0.35714,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-29,Enkindling Orb,Chaos Orb,0.35714,Low,3.19,Yes,No
Hardcore Kalandra,2022-11-30,Enkindling Orb,Chaos Orb,0.35714,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-01,Enkindling Orb,Chaos Orb,0.35714,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-02,Enkindling Orb,Chaos Orb,0.35714,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-03,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-04,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-05,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-12-06,Enkindling Orb,Chaos Orb,0.33333,Low,3.19,Yes,No
Hardcore Kalandra,2022-08-20,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-21,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-22,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-08-23,Stacked Deck,Chaos Orb,0.93434,High,3.19,Yes,No
Hardcore Kalandra,2022-08-24,Stacked Deck,Chaos Orb,0.9,High,3.19,Yes,No
Hardcore Kalandra,2022-08-25,Stacked Deck,Chaos Orb,0.95783,High,3.19,Yes,No
Hardcore Kalandra,2022-08-26,Stacked Deck,Chaos Orb,0.91157,High,3.19,Yes,No
Hardcore Kalandra,2022-08-27,Stacked Deck,Chaos Orb,0.87275,High,3.19,Yes,No
Hardcore Kalandra,2022-08-28,Stacked Deck,Chaos Orb,0.83333,High,3.19,Yes,No
Hardcore Kalandra,2022-08-29,Stacked Deck,Chaos Orb,0.83333,High,3.19,Yes,No
Hardcore Kalandra,2022-08-30,Stacked Deck,Chaos Orb,0.83809,High,3.19,Yes,No
Hardcore Kalandra,2022-08-31,Stacked Deck,Chaos Orb,0.83039,High,3.19,Yes,No
Hardcore Kalandra,2022-09-01,Stacked Deck,Chaos Orb,0.82843,High,3.19,Yes,No
Hardcore Kalandra,2022-09-02,Stacked Deck,Chaos Orb,0.83333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-03,Stacked Deck,Chaos Orb,0.83333,High,3.19,Yes,No
Hardcore Kalandra,2022-09-04,Stacked Deck,Chaos Orb,0.82121,High,3.19,Yes,No
Hardcore Kalandra,2022-09-05,Stacked Deck,Chaos Orb,0.82744,High,3.19,Yes,No
Hardcore Kalandra,2022-09-06,Stacked Deck,Chaos Orb,0.77938,High,3.19,Yes,No
Hardcore Kalandra,2022-09-07,Stacked Deck,Chaos Orb,0.76127,High,3.19,Yes,No
Hardcore Kalandra,2022-09-08,Stacked Deck,Chaos Orb,0.76061,High,3.19,Yes,No
Hardcore Kalandra,2022-09-09,Stacked Deck,Chaos Orb,0.72589,High,3.19,Yes,No
Hardcore Kalandra,2022-09-10,Stacked Deck,Chaos Orb,0.78064,High,3.19,Yes,No
Hardcore Kalandra,2022-09-11,Stacked Deck,Chaos Orb,0.9019,High,3.19,Yes,No
Hardcore Kalandra,2022-09-12,Stacked Deck,Chaos Orb,0.70725,High,3.19,Yes,No
Hardcore Kalandra,2022-09-13,Stacked Deck,Chaos Orb,0.74074,High,3.19,Yes,No
Hardcore Kalandra,2022-09-14,Stacked Deck,Chaos Orb,0.70556,High,3.19,Yes,No
Hardcore Kalandra,2022-09-15,Stacked Deck,Chaos Orb,0.76364,High,3.19,Yes,No
Hardcore Kalandra,2022-09-16,Stacked Deck,Chaos Orb,0.76923,High,3.19,Yes,No
Hardcore Kalandra,2022-09-17,Stacked Deck,Chaos Orb,0.74564,High,3.19,Yes,No
Hardcore Kalandra,2022-09-18,Stacked Deck,Chaos Orb,0.81424,High,3.19,Yes,No
Hardcore Kalandra,2022-09-19,Stacked Deck,Chaos Orb,0.89373,High,3.19,Yes,No
Hardcore Kalandra,2022-09-20,Stacked Deck,Chaos Orb,0.903,High,3.19,Yes,No
Hardcore Kalandra,2022-09-21,Stacked Deck,Chaos Orb,0.84657,High,3.19,Yes,No
Hardcore Kalandra,2022-09-22,Stacked Deck,Chaos Orb,0.88658,High,3.19,Yes,No
Hardcore Kalandra,2022-09-23,Stacked Deck,Chaos Orb,0.9627,High,3.19,Yes,No
Hardcore Kalandra,2022-09-24,Stacked Deck,Chaos Orb,0.9131,High,3.19,Yes,No
Hardcore Kalandra,2022-09-25,Stacked Deck,Chaos Orb,0.99643,High,3.19,Yes,No
Hardcore Kalandra,2022-09-26,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-27,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-28,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-29,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-09-30,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-01,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-02,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-03,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-04,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-05,Stacked Deck,Chaos Orb,1.475,High,3.19,Yes,No
Hardcore Kalandra,2022-10-06,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-07,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-08,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-09,Stacked Deck,Chaos Orb,0.96316,High,3.19,Yes,No
Hardcore Kalandra,2022-10-10,Stacked Deck,Chaos Orb,0.90225,High,3.19,Yes,No
Hardcore Kalandra,2022-10-11,Stacked Deck,Chaos Orb,0.9667,High,3.19,Yes,No
Hardcore Kalandra,2022-10-12,Stacked Deck,Chaos Orb,0.89448,High,3.19,Yes,No
Hardcore Kalandra,2022-10-13,Stacked Deck,Chaos Orb,0.87173,High,3.19,Yes,No
Hardcore Kalandra,2022-10-14,Stacked Deck,Chaos Orb,0.91685,High,3.19,Yes,No
Hardcore Kalandra,2022-10-15,Stacked Deck,Chaos Orb,0.96864,High,3.19,Yes,No
Hardcore Kalandra,2022-10-16,Stacked Deck,Chaos Orb,0.98182,High,3.19,Yes,No
Hardcore Kalandra,2022-10-17,Stacked Deck,Chaos Orb,0.96733,High,3.19,Yes,No
Hardcore Kalandra,2022-10-18,Stacked Deck,Chaos Orb,0.95188,High,3.19,Yes,No
Hardcore Kalandra,2022-10-19,Stacked Deck,Chaos Orb,0.94553,High,3.19,Yes,No
Hardcore Kalandra,2022-10-20,Stacked Deck,Chaos Orb,0.90079,High,3.19,Yes,No
Hardcore Kalandra,2022-10-21,Stacked Deck,Chaos Orb,0.98,High,3.19,Yes,No
Hardcore Kalandra,2022-10-22,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-23,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-24,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-25,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-26,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-27,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-28,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-29,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-30,Stacked Deck,Chaos Orb,1.0,High,3.19,Yes,No
Hardcore Kalandra,2022-10-31,Stacked Deck,Chaos Orb,0.99605,High,3.19,Yes,No
Hardcore Kalandra,2022-11-01,Stacked Deck,Chaos Orb,0.95367,High,3.19,Yes,No
Hardcore Kalandra,2022-11-02,Stacked Deck,Chaos Orb,0.85912,High,3.19,Yes,No
Hardcore Kalandra,2022-11-03,Stacked Deck,Chaos Orb,0.90442,High,3.19,Yes,No
Hardcore Kalandra,2022-11-04,Stacked Deck,Chaos Orb,0.90442,High,3.19,Yes,No
Hardcore Kalandra,2022-11-05,Stacked Deck,Chaos Orb,0.8975,High,3.19,Yes,No
Hardcore Kalandra,2022-11-06,Stacked Deck,Chaos Orb,0.89684,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-07,Stacked Deck,Chaos Orb,0.90266,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-08,Stacked Deck,Chaos Orb,0.9428,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-09,Stacked Deck,Chaos Orb,0.95201,Medium,3.19,Yes,No
Hardcore Kalandra,2022-11-10,Stacked Deck,Chaos Orb,0.98064,Medium,3.19,Yes,No
